@relation 'Census_Income_database-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C2-L7-8-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-L7-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-L12,14-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-L2-5-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-L2,3,4,7,8,9-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-L41-H'

@attribute sex {Female,Male}
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov}
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num {'\'(-inf-8.5]\'','\'(8.5-10.5]\'','\'(10.5-12.5]\'','\'(12.5-13.5]\'','\'(13.5-14.5]\'','\'(14.5-inf)\''}
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Protective-serv}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute age {'\'(-inf-23.5]\'','\'(23.5-27.5]\'','\'(27.5-33.5]\'','\'(33.5-38.5]\'','\'(38.5-59.5]\'','\'(59.5-inf)\''}
@attribute capital-gain {'\'(-inf-5119]\'','\'(7055.5-inf)\''}
@attribute capital-loss {'\'(-inf-1537]\'','\'(1859-1881.5]\'','\'(1881.5-1978.5]\'','\'(2450.5-inf)\''}
@attribute hours-per-week {'\'(-inf-34.5]\'','\'(34.5-37.5]\'','\'(37.5-40.5]\'','\'(40.5-inf)\''}
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong}
@attribute income_class {<=50K,>50K}

@data
Female,State-gov,Bachelors,'\'(12.5-13.5]\'',Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Self-emp-not-inc,Doctorate,'\'(14.5-inf)\'',Married-civ-spouse,Exec-managerial,Husband,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Female,State-gov,Some-college,'\'(8.5-10.5]\'',Never-married,Protective-serv,Not-in-family,White,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Female,Private,Bachelors,'\'(12.5-13.5]\'',Divorced,Sales,Unmarried,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Female,Self-emp-not-inc,Some-college,'\'(8.5-10.5]\'',Separated,Prof-specialty,Unmarried,Black,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,Bachelors,'\'(12.5-13.5]\'',Married-civ-spouse,Sales,Husband,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,10th,'\'(-inf-8.5]\'',Never-married,Machine-op-inspct,Not-in-family,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Handlers-cleaners,Not-in-family,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Private,Bachelors,'\'(12.5-13.5]\'',Married-civ-spouse,Exec-managerial,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Craft-repair,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Male,Private,11th,'\'(-inf-8.5]\'',Married-civ-spouse,Handlers-cleaners,Husband,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,Bachelors,'\'(12.5-13.5]\'',Never-married,Prof-specialty,Not-in-family,White,'\'(33.5-38.5]\'','\'(7055.5-inf)\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Male,Private,Bachelors,'\'(12.5-13.5]\'',Married-civ-spouse,Handlers-cleaners,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Private,Some-college,'\'(8.5-10.5]\'',Married-civ-spouse,Sales,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Divorced,Adm-clerical,Not-in-family,White,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Bachelors,'\'(12.5-13.5]\'',Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',China,<=50K
Female,Private,Some-college,'\'(8.5-10.5]\'',Divorced,Sales,Own-child,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Male,Self-emp-not-inc,Assoc-voc,'\'(10.5-12.5]\'',Married-civ-spouse,Sales,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Some-college,'\'(8.5-10.5]\'',Never-married,Adm-clerical,Other-relative,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Bachelors,'\'(12.5-13.5]\'',Never-married,Sales,Not-in-family,White,'\'(38.5-59.5]\'','\'(7055.5-inf)\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Female,Private,Bachelors,'\'(12.5-13.5]\'',Widowed,Exec-managerial,Other-relative,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Local-gov,Some-college,'\'(8.5-10.5]\'',Never-married,Exec-managerial,Own-child,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Male,Private,10th,'\'(-inf-8.5]\'',Married-civ-spouse,Craft-repair,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Female,Private,Assoc-voc,'\'(10.5-12.5]\'',Separated,Other-service,Not-in-family,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Adm-clerical,Not-in-family,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Other-service,Not-in-family,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Female,Self-emp-inc,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Adm-clerical,Wife,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Transport-moving,Not-in-family,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Exec-managerial,Husband,White,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Adm-clerical,Own-child,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Some-college,'\'(8.5-10.5]\'',Never-married,Other-service,Not-in-family,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(34.5-37.5]\'',United-States,<=50K
Female,Private,7th-8th,'\'(-inf-8.5]\'',Never-married,Prof-specialty,Not-in-family,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Female,Private,Some-college,'\'(8.5-10.5]\'',Never-married,Machine-op-inspct,Own-child,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Male,Private,7th-8th,'\'(-inf-8.5]\'',Never-married,Machine-op-inspct,Not-in-family,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Exec-managerial,Not-in-family,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Female,Private,Some-college,'\'(8.5-10.5]\'',Divorced,Sales,Not-in-family,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(34.5-37.5]\'',United-States,>50K
Male,Private,Prof-school,'\'(14.5-inf)\'',Married-civ-spouse,Prof-specialty,Husband,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Male,Private,Some-college,'\'(8.5-10.5]\'',Never-married,Other-service,Own-child,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Craft-repair,Wife,Black,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Craft-repair,Own-child,Black,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Local-gov,HS-grad,'\'(8.5-10.5]\'',Never-married,Adm-clerical,Not-in-family,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Bachelors,'\'(12.5-13.5]\'',Never-married,Sales,Unmarried,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Local-gov,Some-college,'\'(8.5-10.5]\'',Married-civ-spouse,Tech-support,Husband,Black,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Masters,'\'(13.5-14.5]\'',Never-married,Prof-specialty,Not-in-family,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Male,State-gov,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Exec-managerial,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Sales,Unmarried,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Protective-serv,Unmarried,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(34.5-37.5]\'',United-States,<=50K
Male,Private,Some-college,'\'(8.5-10.5]\'',Married-civ-spouse,Prof-specialty,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Female,Private,Masters,'\'(13.5-14.5]\'',Widowed,Sales,Unmarried,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Male,Private,Assoc-acdm,'\'(10.5-12.5]\'',Married-civ-spouse,Transport-moving,Husband,Black,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Craft-repair,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(1881.5-1978.5]\'','\'(37.5-40.5]\'',United-States,>50K
Male,Private,9th,'\'(-inf-8.5]\'',Married-civ-spouse,Transport-moving,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Sales,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Craft-repair,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Self-emp-not-inc,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Craft-repair,Husband,Black,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,Masters,'\'(13.5-14.5]\'',Married-civ-spouse,Prof-specialty,Husband,White,'\'(59.5-inf)\'','\'(7055.5-inf)\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',Germany,>50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Craft-repair,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Divorced,Machine-op-inspct,Not-in-family,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,State-gov,Masters,'\'(13.5-14.5]\'',Married-civ-spouse,Prof-specialty,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Sales,Not-in-family,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Assoc-acdm,'\'(10.5-12.5]\'',Married-civ-spouse,Exec-managerial,Wife,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Female,Private,9th,'\'(-inf-8.5]\'',Divorced,Other-service,Unmarried,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Divorced,Prof-specialty,Not-in-family,Black,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Sales,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Handlers-cleaners,Own-child,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Female,Private,12th,'\'(-inf-8.5]\'',Never-married,Prof-specialty,Unmarried,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(34.5-37.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Sales,Husband,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Prof-specialty,Wife,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Divorced,Sales,Not-in-family,White,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Male,Local-gov,Masters,'\'(13.5-14.5]\'',Married-civ-spouse,Prof-specialty,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Male,Private,Bachelors,'\'(12.5-13.5]\'',Married-civ-spouse,Exec-managerial,Husband,White,'\'(38.5-59.5]\'','\'(7055.5-inf)\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Male,Private,Masters,'\'(13.5-14.5]\'',Divorced,Prof-specialty,Not-in-family,White,'\'(38.5-59.5]\'','\'(7055.5-inf)\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Male,Private,Some-college,'\'(8.5-10.5]\'',Never-married,Handlers-cleaners,Not-in-family,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Assoc-voc,'\'(10.5-12.5]\'',Divorced,Prof-specialty,Not-in-family,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Federal-gov,Masters,'\'(13.5-14.5]\'',Married-civ-spouse,Prof-specialty,Husband,White,'\'(38.5-59.5]\'','\'(7055.5-inf)\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',Haiti,>50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Adm-clerical,Unmarried,White,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Divorced,Exec-managerial,Not-in-family,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Local-gov,Some-college,'\'(8.5-10.5]\'',Married-civ-spouse,Protective-serv,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,Some-college,'\'(8.5-10.5]\'',Married-civ-spouse,Craft-repair,Husband,Black,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Craft-repair,Own-child,Black,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Craft-repair,Unmarried,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Machine-op-inspct,Husband,Black,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Self-emp-inc,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Sales,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Female,Federal-gov,HS-grad,'\'(8.5-10.5]\'',Divorced,Adm-clerical,Not-in-family,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',Philippines,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Craft-repair,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,Assoc-voc,'\'(10.5-12.5]\'',Divorced,Craft-repair,Own-child,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',Thailand,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Other-service,Not-in-family,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Female,Private,HS-grad,'\'(8.5-10.5]\'',Married-spouse-absent,Adm-clerical,Other-relative,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Female,Private,Bachelors,'\'(12.5-13.5]\'',Married-civ-spouse,Exec-managerial,Wife,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(34.5-37.5]\'',England,<=50K
Male,Private,Some-college,'\'(8.5-10.5]\'',Married-civ-spouse,Adm-clerical,Husband,Black,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Female,Private,Doctorate,'\'(14.5-inf)\'',Married-civ-spouse,Prof-specialty,Wife,White,'\'(38.5-59.5]\'','\'(7055.5-inf)\'','\'(-inf-1537]\'','\'(34.5-37.5]\'',United-States,>50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Craft-repair,Husband,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Separated,Craft-repair,Unmarried,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Female,Private,Masters,'\'(13.5-14.5]\'',Divorced,Exec-managerial,Unmarried,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Transport-moving,Husband,White,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,>50K
Male,Private,Masters,'\'(13.5-14.5]\'',Married-civ-spouse,Exec-managerial,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Female,Private,Bachelors,'\'(12.5-13.5]\'',Widowed,Prof-specialty,Unmarried,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Transport-moving,Husband,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Self-emp-not-inc,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Farming-fishing,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Never-married,Handlers-cleaners,Own-child,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Handlers-cleaners,Husband,White,'\'(27.5-33.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
Male,Private,1st-4th,'\'(-inf-8.5]\'',Married-civ-spouse,Craft-repair,Husband,White,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',Mexico,<=50K
Female,Private,10th,'\'(-inf-8.5]\'',Separated,Other-service,Not-in-family,White,'\'(59.5-inf)\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Bachelors,'\'(12.5-13.5]\'',Never-married,Prof-specialty,Not-in-family,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,11th,'\'(-inf-8.5]\'',Married-civ-spouse,Transport-moving,Husband,Black,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Federal-gov,HS-grad,'\'(8.5-10.5]\'',Married-civ-spouse,Adm-clerical,Husband,White,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Female,Private,Masters,'\'(13.5-14.5]\'',Divorced,Tech-support,Unmarried,White,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,>50K
Male,Private,Bachelors,'\'(12.5-13.5]\'',Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,'\'(33.5-38.5]\'','\'(-inf-5119]\'','\'(1881.5-1978.5]\'','\'(40.5-inf)\'',United-States,>50K
Male,Private,Some-college,'\'(8.5-10.5]\'',Never-married,Handlers-cleaners,Other-relative,White,'\'(-inf-23.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(-inf-34.5]\'',United-States,<=50K
Male,Private,Masters,'\'(13.5-14.5]\'',Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,'\'(23.5-27.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(37.5-40.5]\'',United-States,<=50K
Male,Private,HS-grad,'\'(8.5-10.5]\'',Divorced,Craft-repair,Unmarried,White,'\'(38.5-59.5]\'','\'(-inf-5119]\'','\'(-inf-1537]\'','\'(40.5-inf)\'',United-States,<=50K
